timestamp,model,concept,seed,woe_acc,woe_binary_acc,woe_sensitivity,woe_specificity,woe_precision,woe_f1_score,woe_time_cost,feature_type,reducer,is_train_clf,ice_clf,woe_clf
2025-03-30 01:46:09.869315,resnext50,20,1,76.42857142857142,82.14285714285714,83.33333333333334,81.25,76.92307692307693,80.0,168.848370552063,mean,NMF,False,NA,original
2025-03-30 01:49:49.941249,resnext50,20,2,84.28571428571429,87.85714285714286,86.66666666666667,88.75,85.24590163934425,85.95041322314049,172.1291687488556,mean,NMF,False,NA,original
2025-03-30 01:49:08.917977,resnext50,30,6,77.85714285714286,85.0,78.33333333333333,90.0,85.45454545454545,81.73913043478261,233.5708327293396,mean,NMF,False,NA,original
2025-03-30 01:57:55.295535,resnext50,5,10,82.14285714285714,83.57142857142857,75.0,90.0,84.90566037735849,79.64601769911505,66.09938645362854,mean,NMF,False,NA,original
2025-03-30 01:55:49.769054,resnext50,25,5,77.85714285714286,84.28571428571429,80.0,87.5,82.75862068965517,81.35593220338983,210.36113095283508,mean,NMF,False,NA,original
2025-03-30 01:58:13.025164,resnext50,30,3,80.71428571428572,82.85714285714286,73.33333333333333,90.0,84.61538461538461,78.57142857142856,246.64016580581665,mean,NMF,False,NA,original
2025-03-30 01:58:14.503188,resnext50,30,4,84.28571428571429,92.85714285714286,93.33333333333333,92.5,90.32258064516128,91.80327868852459,246.93406581878662,mean,NMF,False,NA,original
2025-03-30 02:01:35.171312,resnext50,25,1,75.0,81.42857142857143,85.0,78.75,75.0,79.68749999999999,209.46686005592346,mean,NMF,False,NA,original
2025-03-30 02:04:51.143045,resnext50,10,10,89.28571428571429,94.28571428571428,91.66666666666666,96.25,94.82758620689656,93.22033898305084,96.63303995132446,mean,NMF,False,NA,original
2025-03-30 02:03:14.841467,resnext50,30,0,82.85714285714286,90.0,88.33333333333333,91.25,88.33333333333333,88.33333333333333,242.91067481040955,mean,NMF,False,NA,original
2025-03-30 02:04:51.923195,resnext50,25,2,82.14285714285714,87.14285714285714,85.0,88.75,85.0,85.0,207.75104570388794,mean,NMF,False,NA,original
2025-03-30 02:08:10.393751,resnext50,35,6,77.85714285714286,85.0,80.0,88.75,84.21052631578947,82.05128205128204,266.38504123687744,mean,NMF,False,NA,original
2025-03-30 02:14:01.970834,resnext50,15,10,87.85714285714286,92.85714285714286,91.66666666666666,93.75,91.66666666666666,91.66666666666666,129.1727523803711,mean,NMF,False,NA,original
2025-03-30 02:13:04.858138,resnext50,30,5,78.57142857142857,84.28571428571429,78.33333333333333,88.75,83.92857142857143,81.03448275862068,246.9404537677765,mean,NMF,False,NA,original
2025-03-30 02:18:49.854774,resnext50,35,3,80.0,82.85714285714286,73.33333333333333,90.0,84.61538461538461,78.57142857142856,282.86011815071106,mean,NMF,False,NA,original
2025-03-30 02:19:35.389669,resnext50,30,1,75.0,82.14285714285714,86.66666666666667,78.75,75.36231884057972,80.62015503875969,243.8267855644226,mean,NMF,False,NA,original
