timestamp,model,concept,seed,ice_acc,ice_binary_acc,ice_sensitivity,ice_specificity,ice_precision,ice_f1_score,ice_time_cost,feature_type,reducer,is_train_clf,ice_clf
2025-03-30 12:48:39.026460,resnet50,6,10,68.57142857142857,86.42857142857143,96.66666666666667,78.75,77.33333333333333,85.92592592592592,120.20653653144836,mean,NMF,False,NA
2025-03-30 12:49:34.219158,resnet50,8,0,77.14285714285715,84.28571428571429,88.33333333333333,81.25,77.94117647058823,82.81250000000001,66.20665502548218,mean,NMF,True,gnb
2025-03-30 12:43:43.938290,resnet152,25,445,80.71428571428572,84.28571428571429,76.66666666666667,90.0,85.18518518518519,80.7017543859649,432.5792610645294,mean,PCA,False,NA
2025-03-30 12:49:46.710691,resnet152,35,222,77.85714285714286,85.71428571428571,81.66666666666667,88.75,84.48275862068965,83.05084745762711,73.15852284431458,mean,PCA,True,gnb
2025-03-30 12:50:28.212549,resnext50,20,789,84.28571428571429,89.28571428571429,93.33333333333333,86.25,83.5820895522388,88.18897637795276,62.93219828605652,mean,PCA,True,gnb
2025-03-30 12:49:27.225878,resnet152,4,6,49.28571428571429,55.714285714285715,100.0,22.5,49.18032786885246,65.93406593406593,138.15866708755493,mean,NMF,False,NA
2025-03-30 12:50:45.234146,resnet50,6,10,72.85714285714285,88.57142857142857,95.0,83.75,81.42857142857143,87.6923076923077,63.55561923980713,mean,NMF,True,ridge
2025-03-30 12:50:42.220630,resnext50,4,149,65.71428571428571,72.14285714285714,100.0,51.24999999999999,60.60606060606061,75.47169811320755,69.57530093193054,mean,NMF,True,ridge
2025-03-30 12:49:34.119863,resnet50,8,3,71.42857142857143,79.28571428571428,83.33333333333334,76.25,72.46376811594203,77.51937984496125,159.1755940914154,mean,NMF,False,NA
2025-03-30 12:50:26.017542,resnet50,4,5,49.28571428571429,67.14285714285714,98.33333333333333,43.75,56.730769230769226,71.95121951219512,111.18386149406433,mean,NMF,False,NA
2025-03-30 12:51:02.838935,resnet152,25,445,82.85714285714286,85.71428571428571,81.66666666666667,88.75,84.48275862068965,83.05084745762711,75.46604466438293,mean,PCA,True,ridge
